Wall time,Step,Value
1763740583.787016,56623104,-7125.49267578125
1763740651.4548428,56688640,-8926.4755859375
1763740684.9453597,56721408,-8325.107421875
1763740803.2390597,56836096,-7123.53076171875
1763740871.1550825,56901632,-7523.5849609375
1763741031.6180217,57049088,-7725.7431640625
1763741049.2772117,57065472,-8125.2333984375
1763741066.1724648,57081856,-8225.1884765625
1763741083.1867185,57098240,-8624.3525390625
1763741100.9682443,57114624,-8425.1796875
1763741197.0724983,57212928,-7427.3427734375
1763741231.6244688,57245696,-6727.3466796875
1763741281.921716,57294848,-6827.4677734375
1763741329.5838737,57344000,-7527.0205078125
1763741346.4654593,57360384,-8226.8701171875
1763741398.856979,57409536,-7925.1767578125
